Statement Period;Statement Number;Transaction Date;Fee Name;Amount(Include Tax);VAT Amount;Release Status;Release Date;Comment;Order Creation Date;Order Number;Order Line ID;Seller SKU;Lazada SKU;WHT Amount;WHT included in Amount;Order Status;Product Name;Short Code
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Sales Tax Withholding;-7;0;Released;04 May 2026;;26 Apr 2026;240993282984676;240993283084676;912207851-1756198389375-3;912207851_PK-3954445197;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;03 May 2026;Payment Fee;-8.58;1.184;Released;04 May 2026;;28 Apr 2026;241058271464191;241058271564191;912207851-1756198389375-2;912207851_PK-3954445196;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;03 May 2026;Product Price Paid by Buyer;329;0;Released;04 May 2026;;28 Apr 2026;241058271464191;241058271564191;912207851-1756198389375-2;912207851_PK-3954445196;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;03 May 2026;Commission Fee;-53.43;7.3696;Released;04 May 2026;;28 Apr 2026;241058271464191;241058271564191;912207851-1756198389375-2;912207851_PK-3954445196;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;03 May 2026;Shipping Fee;-220.4;30.4;Released;04 May 2026;;28 Apr 2026;241058271464191;241058271564191;912207851-1756198389375-2;912207851_PK-3954445196;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;03 May 2026;Handling Fee;-11.6;1.6;Released;04 May 2026;;28 Apr 2026;241058271464191;241058271564191;912207851-1756198389375-2;912207851_PK-3954445196;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;03 May 2026;Shipping Fee Discount;220.4;30.4;Released;04 May 2026;;28 Apr 2026;241058271464191;241058271564191;912207851-1756198389375-2;912207851_PK-3954445196;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;03 May 2026;Free Shipping Max Fee;-22.9;3.1584;Released;04 May 2026;;28 Apr 2026;241058271464191;241058271564191;912207851-1756198389375-2;912207851_PK-3954445196;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;03 May 2026;Co-funded Voucher Max;-6.58;0;Released;04 May 2026;;28 Apr 2026;241058271464191;241058271564191;912207851-1756198389375-2;912207851_PK-3954445196;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;03 May 2026;Income Tax Withholding;-7;0;Released;04 May 2026;;28 Apr 2026;241058271464191;241058271564191;912207851-1756198389375-2;912207851_PK-3954445196;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;03 May 2026;Sales Tax Withholding;-7;0;Released;04 May 2026;;28 Apr 2026;241058271464191;241058271564191;912207851-1756198389375-2;912207851_PK-3954445196;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Payment Fee;-37.69;5.1984;Released;04 May 2026;;28 Apr 2026;241059605695812;241059605795812;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Shipping Fee Paid by Buyer;190;0;Released;04 May 2026;;28 Apr 2026;241059605695812;241059605795812;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Product Price Paid by Buyer;1444;0;Released;04 May 2026;;28 Apr 2026;241059605695812;241059605795812;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Commission Fee;-234.51;32.3456;Released;04 May 2026;;28 Apr 2026;241059605695812;241059605795812;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Shipping Fee;-220.4;30.4;Released;04 May 2026;;28 Apr 2026;241059605695812;241059605795812;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Handling Fee;-23.2;3.2;Released;04 May 2026;;28 Apr 2026;241059605695812;241059605795812;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Free Shipping Max Fee;-100.5;13.8624;Released;04 May 2026;;28 Apr 2026;241059605695812;241059605795812;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Co-funded Voucher Max;-28.88;0;Released;04 May 2026;;28 Apr 2026;241059605695812;241059605795812;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Income Tax Withholding;-29;0;Released;04 May 2026;;28 Apr 2026;241059605695812;241059605795812;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Sales Tax Withholding;-29;0;Released;04 May 2026;;28 Apr 2026;241059605695812;241059605795812;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Payment Fee;-38.86;5.36;Released;04 May 2026;;28 Apr 2026;241100082232486;241100082332486;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Shipping Fee Paid by Buyer;215;0;Released;04 May 2026;;28 Apr 2026;241100082232486;241100082332486;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Product Price Paid by Buyer;1489;0;Released;04 May 2026;;28 Apr 2026;241100082232486;241100082332486;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Commission Fee;-241.81;33.3536;Released;04 May 2026;;28 Apr 2026;241100082232486;241100082332486;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Shipping Fee;-249.4;34.4;Released;04 May 2026;;28 Apr 2026;241100082232486;241100082332486;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Handling Fee;-23.2;3.2;Released;04 May 2026;;28 Apr 2026;241100082232486;241100082332486;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Free Shipping Max Fee;-103.63;14.2944;Released;04 May 2026;;28 Apr 2026;241100082232486;241100082332486;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Co-funded Voucher Max;-29.78;0;Released;04 May 2026;;28 Apr 2026;241100082232486;241100082332486;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Daraz Coins Discount Participation Fee;-5.8;0.8;Released;04 May 2026;;28 Apr 2026;241100082232486;241100082332486;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Income Tax Withholding;-30;0;Released;04 May 2026;;28 Apr 2026;241100082232486;241100082332486;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Sales Tax Withholding;-30;0;Released;04 May 2026;;28 Apr 2026;241100082232486;241100082332486;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Payment Fee;-38.86;5.36;Released;04 May 2026;;29 Apr 2026;241146809548020;241146809648020;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Product Price Paid by Buyer;1489;0;Released;04 May 2026;;29 Apr 2026;241146809548020;241146809648020;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Commission Fee;-241.81;33.3536;Released;04 May 2026;;29 Apr 2026;241146809548020;241146809648020;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Shipping Fee;-220.4;30.4;Released;04 May 2026;;29 Apr 2026;241146809548020;241146809648020;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Handling Fee;-23.2;3.2;Released;04 May 2026;;29 Apr 2026;241146809548020;241146809648020;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Shipping Fee Discount;220.4;30.4;Released;04 May 2026;;29 Apr 2026;241146809548020;241146809648020;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Free Shipping Max Fee;-103.63;14.2944;Released;04 May 2026;;29 Apr 2026;241146809548020;241146809648020;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Co-funded Voucher Max;-29.78;0;Released;04 May 2026;;29 Apr 2026;241146809548020;241146809648020;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Daraz Coins Discount Participation Fee;-5.8;0.8;Released;04 May 2026;;29 Apr 2026;241146809548020;241146809648020;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Income Tax Withholding;-30;0;Released;04 May 2026;;29 Apr 2026;241146809548020;241146809648020;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Sales Tax Withholding;-30;0;Released;04 May 2026;;29 Apr 2026;241146809548020;241146809648020;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Payment Fee;-60.01;8.2768;Released;04 May 2026;;30 Apr 2026;241166699990156;241166700090156;N-ASP01W;1952113996_PK-14014332869;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Shipping Fee Paid by Buyer;190;0;Released;04 May 2026;;30 Apr 2026;241166699990156;241166700090156;N-ASP01W;1952113996_PK-14014332869;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Product Price Paid by Buyer;2299;0;Released;04 May 2026;;30 Apr 2026;241166699990156;241166700090156;N-ASP01W;1952113996_PK-14014332869;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Commission Fee;-373.36;51.4976;Released;04 May 2026;;30 Apr 2026;241166699990156;241166700090156;N-ASP01W;1952113996_PK-14014332869;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Shipping Fee;-220.4;30.4;Released;04 May 2026;;30 Apr 2026;241166699990156;241166700090156;N-ASP01W;1952113996_PK-14014332869;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Handling Fee;-69.6;9.6;Released;04 May 2026;;30 Apr 2026;241166699990156;241166700090156;N-ASP01W;1952113996_PK-14014332869;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Free Shipping Max Fee;-160.01;22.0704;Released;04 May 2026;;30 Apr 2026;241166699990156;241166700090156;N-ASP01W;1952113996_PK-14014332869;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Co-funded Voucher Max;-45.98;0;Released;04 May 2026;;30 Apr 2026;241166699990156;241166700090156;N-ASP01W;1952113996_PK-14014332869;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Daraz Coins Discount Participation Fee;-5.8;0.8;Released;04 May 2026;;30 Apr 2026;241166699990156;241166700090156;N-ASP01W;1952113996_PK-14014332869;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Income Tax Withholding;-46;0;Released;04 May 2026;;30 Apr 2026;241166699990156;241166700090156;N-ASP01W;1952113996_PK-14014332869;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Sales Tax Withholding;-46;0;Released;04 May 2026;;30 Apr 2026;241166699990156;241166700090156;N-ASP01W;1952113996_PK-14014332869;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;28 Apr 2026;Payment Fee;-44.35;6.1168;Released;04 May 2026;;24 Apr 2026;241961781064992;241961781164992;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;28 Apr 2026;Shipping Fee Paid by Buyer;158;0;Released;04 May 2026;;24 Apr 2026;241961781064992;241961781164992;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;28 Apr 2026;Product Price Paid by Buyer;1699;0;Released;04 May 2026;;24 Apr 2026;241961781064992;241961781164992;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;28 Apr 2026;Commission Fee;-275.92;38.0576;Released;04 May 2026;;24 Apr 2026;241961781064992;241961781164992;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;28 Apr 2026;Shipping Fee;-336.4;46.4;Released;04 May 2026;;24 Apr 2026;241961781064992;241961781164992;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;28 Apr 2026;Handling Fee;-23.2;3.2;Released;04 May 2026;;24 Apr 2026;241961781064992;241961781164992;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;28 Apr 2026;Shipping Fee Discount;153.12;21.12;Released;04 May 2026;;24 Apr 2026;241961781064992;241961781164992;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;28 Apr 2026;Free Shipping Max Fee;-118.25;16.3104;Released;04 May 2026;;24 Apr 2026;241961781064992;241961781164992;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;28 Apr 2026;Co-funded Voucher Max;-33.98;0;Released;04 May 2026;;24 Apr 2026;241961781064992;241961781164992;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;28 Apr 2026;Daraz Coins Discount Participation Fee;-5.8;0.8;Released;04 May 2026;;24 Apr 2026;241961781064992;241961781164992;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;28 Apr 2026;Income Tax Withholding;-17;0;Released;04 May 2026;;24 Apr 2026;241961781064992;241961781164992;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;28 Apr 2026;Sales Tax Withholding;-33;0;Released;04 May 2026;;24 Apr 2026;241961781064992;241961781164992;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;03 May 2026;Payment Fee;-9.08;1.2528;Released;04 May 2026;;25 Apr 2026;242010142564823;242010142664823;912223172-1756199494029-1;912223172_PK-3954460134;0;NO;Delivered;2 In 1 Stylus Pen For Mobile Phone Tablet Drawing Capacitive Pencil Universal Touch Screen Pen for iPad Iphone Android Tablet Best Stylus pen for IOS Iphone Ipad Android and Windows Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;03 May 2026;Product Price Paid by Buyer;348;0;Released;04 May 2026;;25 Apr 2026;242010142564823;242010142664823;912223172-1756199494029-1;912223172_PK-3954460134;0;NO;Delivered;2 In 1 Stylus Pen For Mobile Phone Tablet Drawing Capacitive Pencil Universal Touch Screen Pen for iPad Iphone Android Tablet Best Stylus pen for IOS Iphone Ipad Android and Windows Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;03 May 2026;Commission Fee;-56.52;7.7952;Released;04 May 2026;;25 Apr 2026;242010142564823;242010142664823;912223172-1756199494029-1;912223172_PK-3954460134;0;NO;Delivered;2 In 1 Stylus Pen For Mobile Phone Tablet Drawing Capacitive Pencil Universal Touch Screen Pen for iPad Iphone Android Tablet Best Stylus pen for IOS Iphone Ipad Android and Windows Na Imports;PK2NBXPB2G6
