Statement Period;Statement Number;Transaction Date;Fee Name;Amount(Include Tax);VAT Amount;Release Status;Release Date;Comment;Order Creation Date;Order Number;Order Line ID;Seller SKU;Lazada SKU;WHT Amount;WHT included in Amount;Order Status;Product Name;Short Code
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;15 May 2026;Free Shipping Max Fee;-97.86;13.4976;Released;18 May 2026;;08 May 2026;241691624757274;241691624857274;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;15 May 2026;Co-funded Voucher Max;-28.12;0;Released;18 May 2026;;08 May 2026;241691624757274;241691624857274;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;15 May 2026;Income Tax Withholding;-27;0;Released;18 May 2026;;08 May 2026;241691624757274;241691624857274;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;15 May 2026;Sales Tax Withholding;-27;0;Released;18 May 2026;;08 May 2026;241691624757274;241691624857274;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Payment Fee;-37.82;5.216;Released;18 May 2026;;08 May 2026;241703007862327;241703007962327;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Product Price Paid by Buyer;1449;0;Released;18 May 2026;;08 May 2026;241703007862327;241703007962327;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Commission Fee;-235.32;32.4576;Released;18 May 2026;;08 May 2026;241703007862327;241703007962327;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Shipping Fee;-249.4;34.4;Released;18 May 2026;;08 May 2026;241703007862327;241703007962327;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Handling Fee;-23.2;3.2;Released;18 May 2026;;08 May 2026;241703007862327;241703007962327;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Shipping Fee Discount;249.4;34.4;Released;18 May 2026;;08 May 2026;241703007862327;241703007962327;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Free Shipping Max Fee;-100.85;13.9104;Released;18 May 2026;;08 May 2026;241703007862327;241703007962327;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Co-funded Voucher Max;-28.98;0;Released;18 May 2026;;08 May 2026;241703007862327;241703007962327;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Daraz Coins Discount Participation Fee;-5.8;0.8;Released;18 May 2026;;08 May 2026;241703007862327;241703007962327;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Income Tax Withholding;-28;0;Released;18 May 2026;;08 May 2026;241703007862327;241703007962327;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Sales Tax Withholding;-28;0;Released;18 May 2026;;08 May 2026;241703007862327;241703007962327;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;13 May 2026;Payment Fee;-37.82;5.216;Released;18 May 2026;;09 May 2026;241758809124060;241758809224060;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;13 May 2026;Shipping Fee Paid by Buyer;190;0;Released;18 May 2026;;09 May 2026;241758809124060;241758809224060;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;13 May 2026;Product Price Paid by Buyer;1449;0;Released;18 May 2026;;09 May 2026;241758809124060;241758809224060;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;13 May 2026;Commission Fee;-235.32;32.4576;Released;18 May 2026;;09 May 2026;241758809124060;241758809224060;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;13 May 2026;Shipping Fee;-220.4;30.4;Released;18 May 2026;;09 May 2026;241758809124060;241758809224060;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;13 May 2026;Handling Fee;-23.2;3.2;Released;18 May 2026;;09 May 2026;241758809124060;241758809224060;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;13 May 2026;Free Shipping Max Fee;-100.85;13.9104;Released;18 May 2026;;09 May 2026;241758809124060;241758809224060;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;13 May 2026;Co-funded Voucher Max;-28.98;0;Released;18 May 2026;;09 May 2026;241758809124060;241758809224060;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;13 May 2026;Daraz Coins Discount Participation Fee;-5.8;0.8;Released;18 May 2026;;09 May 2026;241758809124060;241758809224060;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;13 May 2026;Income Tax Withholding;-29;0;Released;18 May 2026;;09 May 2026;241758809124060;241758809224060;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;13 May 2026;Sales Tax Withholding;-29;0;Released;18 May 2026;;09 May 2026;241758809124060;241758809224060;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;14 May 2026;Payment Fee;-60.01;8.2768;Released;18 May 2026;;10 May 2026;241778229752819;241778229852819;N-ASP01W;1952113996_PK-14014332869;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;14 May 2026;Shipping Fee Paid by Buyer;295;0;Released;18 May 2026;;10 May 2026;241778229752819;241778229852819;N-ASP01W;1952113996_PK-14014332869;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;14 May 2026;Product Price Paid by Buyer;2299;0;Released;18 May 2026;;10 May 2026;241778229752819;241778229852819;N-ASP01W;1952113996_PK-14014332869;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;14 May 2026;Commission Fee;-373.36;51.4976;Released;18 May 2026;;10 May 2026;241778229752819;241778229852819;N-ASP01W;1952113996_PK-14014332869;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;14 May 2026;Shipping Fee;-342.2;47.2;Released;18 May 2026;;10 May 2026;241778229752819;241778229852819;N-ASP01W;1952113996_PK-14014332869;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;14 May 2026;Handling Fee;-69.6;9.6;Released;18 May 2026;;10 May 2026;241778229752819;241778229852819;N-ASP01W;1952113996_PK-14014332869;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;14 May 2026;Free Shipping Max Fee;-160.01;22.0704;Released;18 May 2026;;10 May 2026;241778229752819;241778229852819;N-ASP01W;1952113996_PK-14014332869;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;14 May 2026;Co-funded Voucher Max;-45.98;0;Released;18 May 2026;;10 May 2026;241778229752819;241778229852819;N-ASP01W;1952113996_PK-14014332869;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;14 May 2026;Daraz Coins Discount Participation Fee;-5.8;0.8;Released;18 May 2026;;10 May 2026;241778229752819;241778229852819;N-ASP01W;1952113996_PK-14014332869;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;14 May 2026;Income Tax Withholding;-46;0;Released;18 May 2026;;10 May 2026;241778229752819;241778229852819;N-ASP01W;1952113996_PK-14014332869;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;14 May 2026;Sales Tax Withholding;-46;0;Released;18 May 2026;;10 May 2026;241778229752819;241778229852819;N-ASP01W;1952113996_PK-14014332869;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;15 May 2026;Payment Fee;-12.24;1.688;Released;18 May 2026;;11 May 2026;241831255916146;241831256016146;907820077-1755245282269-1;907820077_PK-3940982547;0;NO;Delivered;3 In1 USB Type-C /Micro-USB USB 2.0/3.0 Memory Card Reader Writer OTG Adapter SD TF Ultra Super Speed - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;15 May 2026;Shipping Fee Paid by Buyer;215;0;Released;18 May 2026;;11 May 2026;241831255916146;241831256016146;907820077-1755245282269-1;907820077_PK-3940982547;0;NO;Delivered;3 In1 USB Type-C /Micro-USB USB 2.0/3.0 Memory Card Reader Writer OTG Adapter SD TF Ultra Super Speed - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;15 May 2026;Product Price Paid by Buyer;469;0;Released;18 May 2026;;11 May 2026;241831255916146;241831256016146;907820077-1755245282269-1;907820077_PK-3940982547;0;NO;Delivered;3 In1 USB Type-C /Micro-USB USB 2.0/3.0 Memory Card Reader Writer OTG Adapter SD TF Ultra Super Speed - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;15 May 2026;Commission Fee;-32.64;4.5024;Released;18 May 2026;;11 May 2026;241831255916146;241831256016146;907820077-1755245282269-1;907820077_PK-3940982547;0;NO;Delivered;3 In1 USB Type-C /Micro-USB USB 2.0/3.0 Memory Card Reader Writer OTG Adapter SD TF Ultra Super Speed - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;15 May 2026;Shipping Fee;-249.4;34.4;Released;18 May 2026;;11 May 2026;241831255916146;241831256016146;907820077-1755245282269-1;907820077_PK-3940982547;0;NO;Delivered;3 In1 USB Type-C /Micro-USB USB 2.0/3.0 Memory Card Reader Writer OTG Adapter SD TF Ultra Super Speed - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;15 May 2026;Handling Fee;-11.6;1.6;Released;18 May 2026;;11 May 2026;241831255916146;241831256016146;907820077-1755245282269-1;907820077_PK-3940982547;0;NO;Delivered;3 In1 USB Type-C /Micro-USB USB 2.0/3.0 Memory Card Reader Writer OTG Adapter SD TF Ultra Super Speed - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;15 May 2026;Free Shipping Max Fee;-32.64;4.5024;Released;18 May 2026;;11 May 2026;241831255916146;241831256016146;907820077-1755245282269-1;907820077_PK-3940982547;0;NO;Delivered;3 In1 USB Type-C /Micro-USB USB 2.0/3.0 Memory Card Reader Writer OTG Adapter SD TF Ultra Super Speed - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;15 May 2026;Co-funded Voucher Max;-9.38;0;Released;18 May 2026;;11 May 2026;241831255916146;241831256016146;907820077-1755245282269-1;907820077_PK-3940982547;0;NO;Delivered;3 In1 USB Type-C /Micro-USB USB 2.0/3.0 Memory Card Reader Writer OTG Adapter SD TF Ultra Super Speed - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;15 May 2026;Daraz Coins Discount Participation Fee;-5.8;0.8;Released;18 May 2026;;11 May 2026;241831255916146;241831256016146;907820077-1755245282269-1;907820077_PK-3940982547;0;NO;Delivered;3 In1 USB Type-C /Micro-USB USB 2.0/3.0 Memory Card Reader Writer OTG Adapter SD TF Ultra Super Speed - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;15 May 2026;Income Tax Withholding;-9;0;Released;18 May 2026;;11 May 2026;241831255916146;241831256016146;907820077-1755245282269-1;907820077_PK-3940982547;0;NO;Delivered;3 In1 USB Type-C /Micro-USB USB 2.0/3.0 Memory Card Reader Writer OTG Adapter SD TF Ultra Super Speed - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;15 May 2026;Sales Tax Withholding;-9;0;Released;18 May 2026;;11 May 2026;241831255916146;241831256016146;907820077-1755245282269-1;907820077_PK-3940982547;0;NO;Delivered;3 In1 USB Type-C /Micro-USB USB 2.0/3.0 Memory Card Reader Writer OTG Adapter SD TF Ultra Super Speed - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;13 May 2026;Payment Fee;-9.11;1.256;Released;18 May 2026;;11 May 2026;241838497615415;241838497715415;912207851-1756198389375-3;912207851_PK-3954445197;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;13 May 2026;Shipping Fee Paid by Buyer;190;0;Released;18 May 2026;;11 May 2026;241838497615415;241838497715415;912207851-1756198389375-3;912207851_PK-3954445197;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;13 May 2026;Product Price Paid by Buyer;349;0;Released;18 May 2026;;11 May 2026;241838497615415;241838497715415;912207851-1756198389375-3;912207851_PK-3954445197;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;13 May 2026;Commission Fee;-56.68;7.8176;Released;18 May 2026;;11 May 2026;241838497615415;241838497715415;912207851-1756198389375-3;912207851_PK-3954445197;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;13 May 2026;Shipping Fee;-220.4;30.4;Released;18 May 2026;;11 May 2026;241838497615415;241838497715415;912207851-1756198389375-3;912207851_PK-3954445197;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;13 May 2026;Handling Fee;-11.6;1.6;Released;18 May 2026;;11 May 2026;241838497615415;241838497715415;912207851-1756198389375-3;912207851_PK-3954445197;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;13 May 2026;Free Shipping Max Fee;-24.29;3.3504;Released;18 May 2026;;11 May 2026;241838497615415;241838497715415;912207851-1756198389375-3;912207851_PK-3954445197;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;13 May 2026;Co-funded Voucher Max;-6.98;0;Released;18 May 2026;;11 May 2026;241838497615415;241838497715415;912207851-1756198389375-3;912207851_PK-3954445197;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;13 May 2026;Daraz Coins Discount Participation Fee;-5.8;0.8;Released;18 May 2026;;11 May 2026;241838497615415;241838497715415;912207851-1756198389375-3;912207851_PK-3954445197;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;13 May 2026;Income Tax Withholding;-3;0;Released;18 May 2026;;11 May 2026;241838497615415;241838497715415;912207851-1756198389375-3;912207851_PK-3954445197;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;13 May 2026;Sales Tax Withholding;-7;0;Released;18 May 2026;;11 May 2026;241838497615415;241838497715415;912207851-1756198389375-3;912207851_PK-3954445197;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;13 May 2026;Payment Fee;-38.86;5.36;Released;18 May 2026;;11 May 2026;241842634911024;241842635011024;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;13 May 2026;Product Price Paid by Buyer;1489;0;Released;18 May 2026;;11 May 2026;241842634911024;241842635011024;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;13 May 2026;Commission Fee;-241.81;33.3536;Released;18 May 2026;;11 May 2026;241842634911024;241842635011024;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;13 May 2026;Shipping Fee;-220.4;30.4;Released;18 May 2026;;11 May 2026;241842634911024;241842635011024;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;13 May 2026;Handling Fee;-23.2;3.2;Released;18 May 2026;;11 May 2026;241842634911024;241842635011024;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;13 May 2026;Shipping Fee Discount;220.4;30.4;Released;18 May 2026;;11 May 2026;241842634911024;241842635011024;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;13 May 2026;Free Shipping Max Fee;-103.63;14.2944;Released;18 May 2026;;11 May 2026;241842634911024;241842635011024;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;13 May 2026;Co-funded Voucher Max;-29.78;0;Released;18 May 2026;;11 May 2026;241842634911024;241842635011024;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;13 May 2026;Daraz Coins Discount Participation Fee;-5.8;0.8;Released;18 May 2026;;11 May 2026;241842634911024;241842635011024;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;13 May 2026;Income Tax Withholding;-14;0;Released;18 May 2026;;11 May 2026;241842634911024;241842635011024;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;13 May 2026;Sales Tax Withholding;-29;0;Released;18 May 2026;;11 May 2026;241842634911024;241842635011024;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;15 May 2026;Payment Fee;-82.06;11.3184;Released;18 May 2026;;13 May 2026;241953017179163;241953017279163;WF01;1951408498_PK-14013773060;0;NO;Delivered;Din Rail WIFI Circuit Breaker 63A Smart Timer Switch Relay Remote Control ,MCB wifi cercuit Breaker Compatiable With Alexa Google with voltage protection 63A plus Kwh Reading Metering;PK2NBXPB2G6
